time,x,y
12928.0,526.5,424.1
12932.0,526.7,424.9
12936.0,526.5,424.7
12940.0,526.6,424.5
12944.0,526.5,424.4
12948.0,526.3,425.4
12952.0,526.6,425.2
12956.0,526.3,425.2
12960.0,526.3,425.0
12964.0,526.5,425.3
12968.0,526.6,425.2
12972.0,526.8,424.9
12976.0,526.2,424.3
12980.0,526.5,424.7
12984.0,526.1,425.0
12988.0,526.0,425.3
12992.0,526.3,424.4
12996.0,527.0,424.6
13000.0,526.2,424.2
13004.0,526.1,424.3
13008.0,525.6,424.4
13012.0,525.6,424.1
13016.0,526.1,423.1
13020.0,526.2,423.7
13024.0,525.7,423.6
13028.0,525.6,422.5
13032.0,533.6,422.1
13036.0,557.4,425.9
13040.0,590.1,424.7
13044.0,617.8,421.3
13048.0,623.9,422.0
13052.0,617.3,422.1
13056.0,613.8,421.7
13060.0,611.5,421.6
13064.0,608.2,421.0
13068.0,605.5,420.5
13072.0,606.0,421.4
13076.0,607.6,421.3
13080.0,609.4,422.0
13084.0,609.9,422.4
13088.0,610.3,423.7
13092.0,611.4,423.9
13096.0,611.9,424.2
13100.0,611.4,424.7
13104.0,612.3,424.9
13108.0,612.1,424.7
13112.0,611.6,424.9
13116.0,611.7,426.5
13120.0,612.0,426.5
13124.0,612.4,425.4
13128.0,611.9,425.2
13132.0,612.0,425.2
13136.0,612.5,425.1
13140.0,613.2,424.9
13144.0,612.8,425.7
13148.0,612.6,426.0
13152.0,612.9,425.9
13156.0,612.8,426.2
13160.0,612.8,426.3
13164.0,612.5,426.2
13168.0,612.6,426.3
13172.0,613.0,425.8
13176.0,612.9,426.3
13180.0,612.6,426.0
13184.0,612.8,426.2
13188.0,612.9,427.0
13192.0,613.1,426.7
13196.0,613.4,426.7
13200.0,613.0,426.9
13204.0,613.4,426.6
13208.0,613.4,426.7
13212.0,613.3,426.3
13216.0,613.6,426.4
13220.0,613.8,426.4
13224.0,612.9,426.2
13228.0,613.7,427.0
13232.0,613.8,426.3
13236.0,613.4,427.0
13240.0,613.5,426.2
13244.0,613.7,426.5
13248.0,613.9,427.1
13252.0,613.6,427.1
13256.0,613.9,426.4
13260.0,614.2,426.5
13264.0,613.9,426.1
13268.0,613.7,427.1
13272.0,613.8,426.6
13276.0,613.8,426.4
13280.0,614.0,426.3
13284.0,613.7,426.5
13288.0,613.8,426.4
13292.0,613.6,426.5
13296.0,613.5,426.9
13300.0,613.6,426.8
13304.0,613.2,426.9
13308.0,613.0,426.6
13312.0,613.0,425.7
13316.0,615.3,424.5
13320.0,636.6,424.0
13324.0,666.5,425.4
13328.0,702.4,418.9
13332.0,725.5,417.7
13336.0,730.1,419.8
13340.0,724.1,420.9
13344.0,712.2,419.4
13348.0,702.4,420.4
13352.0,699.6,421.1
13356.0,700.5,420.6
13360.0,703.2,420.2
13364.0,705.3,419.3
13368.0,706.7,420.4
13372.0,707.9,422.5
13376.0,707.6,422.4
13380.0,707.8,422.9
13384.0,707.0,423.7
13388.0,707.4,423.2
13392.0,707.3,422.9
13396.0,707.4,424.1
13400.0,708.0,423.5
13404.0,707.7,421.9
13408.0,707.4,421.9
13412.0,707.5,421.9
13416.0,707.7,422.0
13420.0,707.8,421.6
13424.0,708.5,421.5
13428.0,708.0,422.0
13432.0,707.9,422.9
13436.0,707.9,422.5
13440.0,708.6,423.2
13444.0,708.8,424.0
13448.0,708.9,424.2
13452.0,708.2,424.5
13456.0,707.8,424.4
13460.0,707.9,426.6
13464.0,708.9,425.6
13468.0,709.4,425.1
13472.0,709.2,425.8
13476.0,708.9,425.2
13480.0,710.2,424.7
13484.0,710.6,423.4
13488.0,710.0,423.4
13492.0,709.8,422.7
13496.0,709.7,423.1
13500.0,710.6,422.6
13504.0,710.8,422.8
13508.0,710.7,423.3
13512.0,710.4,423.1
13516.0,710.8,422.7
13520.0,710.1,424.0
13524.0,711.4,424.1
13528.0,710.1,424.2
13532.0,710.1,424.4
13536.0,710.6,426.0
13540.0,710.5,426.0
13544.0,709.2,425.8
13548.0,709.7,426.0
13552.0,709.6,426.4
13556.0,709.8,425.4
13560.0,709.7,424.2
13564.0,709.4,424.9
13568.0,710.7,424.9
13572.0,718.5,423.8
13576.0,736.3,425.2
13580.0,758.7,425.5
13584.0,781.4,421.5
13588.0,792.2,419.8
13592.0,786.9,421.8
13596.0,775.9,422.8
13600.0,767.5,422.2
13604.0,767.6,421.9
13608.0,769.3,420.8
13612.0,770.3,420.7
13616.0,771.6,421.5
13620.0,771.6,422.3
13624.0,772.3,422.1
13628.0,772.9,422.7
13632.0,773.1,423.0
13636.0,773.0,422.8
13640.0,773.1,423.5
13644.0,773.2,423.3
13648.0,772.8,422.3
13652.0,772.5,422.4
13656.0,772.7,422.6
13660.0,771.6,424.2
13664.0,772.6,424.4
13668.0,772.2,424.4
13672.0,772.8,423.9
13676.0,773.1,424.4
13680.0,772.5,424.0
13684.0,773.0,424.3
13688.0,773.3,424.3
13692.0,773.8,424.8
13696.0,773.8,423.6
13700.0,774.1,423.5
13704.0,774.4,423.8
13708.0,775.2,422.6
13712.0,774.9,422.4
13716.0,775.9,423.0
13720.0,775.7,423.0
13724.0,774.8,423.0
13728.0,774.9,422.4
13732.0,775.4,422.7
13736.0,775.4,423.1
13740.0,775.5,423.1
13744.0,775.5,423.3
13748.0,776.4,422.3
13752.0,775.4,422.3
13756.0,776.2,423.2
13760.0,776.3,422.2
13764.0,776.2,424.1
13768.0,776.3,423.7
13772.0,776.0,422.9
13776.0,775.9,422.9
13780.0,776.2,422.6
13784.0,776.4,423.6
13788.0,782.0,422.5
13792.0,804.0,424.5
13796.0,834.8,425.0
13800.0,855.5,421.7
13804.0,863.2,423.1
13808.0,864.5,423.4
13812.0,862.4,423.6
13816.0,857.9,422.4
13820.0,851.9,423.0
13824.0,847.9,421.5
13828.0,849.4,422.4
13832.0,852.3,421.4
13836.0,854.6,420.9
13840.0,856.0,421.7
13844.0,856.4,422.0
13848.0,857.6,422.1
13852.0,857.6,424.1
13856.0,857.8,424.2
13860.0,857.5,421.8
13864.0,857.9,422.3
13868.0,857.8,422.7
13872.0,858.0,421.4
13876.0,858.2,420.3
13880.0,857.3,420.8
13884.0,857.2,421.2
13888.0,857.5,421.5
13892.0,858.1,420.7
13896.0,856.6,421.0
13900.0,856.8,422.0
13904.0,856.8,421.8
13908.0,857.0,422.4
13912.0,856.9,422.9
13916.0,856.8,422.8
13920.0,856.8,422.3
13924.0,856.8,423.5
13928.0,857.2,423.0
13932.0,856.7,422.9
13936.0,856.8,423.1
13940.0,857.5,423.2
13944.0,857.3,423.1
13948.0,857.3,423.4
13952.0,857.2,423.4
13956.0,857.9,422.5
13960.0,858.0,423.4
13964.0,857.6,423.6
13968.0,858.5,422.1
13972.0,857.7,422.2
13976.0,857.4,422.7
13980.0,860.5,424.7
13984.0,877.2,425.7
13988.0,904.0,423.5
13992.0,931.9,419.9
13996.0,943.4,415.8
14000.0,945.7,412.8
14004.0,943.3,416.4
14008.0,938.5,418.6
14012.0,932.5,419.9
14016.0,929.1,419.2
14020.0,929.6,418.8
14024.0,931.1,418.7
14028.0,933.3,418.6
14032.0,934.8,418.2
14036.0,934.4,418.7
14040.0,934.3,418.9
14044.0,934.3,419.1
14048.0,934.6,419.2
14052.0,935.1,419.0
14056.0,935.3,419.1
14060.0,935.0,419.0
14064.0,934.5,419.6
14068.0,935.2,418.7
14072.0,935.6,418.3
14076.0,935.8,418.5
14080.0,936.2,418.7
14084.0,936.8,418.0
14088.0,936.3,417.9
14092.0,936.4,417.8
14096.0,935.9,417.7
14100.0,936.4,418.0
14104.0,936.2,417.8
14108.0,937.6,418.0
14112.0,937.7,418.3
14116.0,937.2,417.4
14120.0,937.8,415.7
14124.0,938.8,415.1
14128.0,939.5,414.8
14132.0,938.4,416.8
14136.0,938.9,417.9
14140.0,939.4,418.5
14144.0,939.1,419.1
14148.0,939.1,417.6
14152.0,939.3,417.5
14156.0,939.7,416.1
14160.0,939.2,417.2
14164.0,940.8,414.6
14168.0,940.7,414.7
14172.0,940.3,415.3
14176.0,939.5,416.7
14180.0,939.7,417.0
14184.0,939.8,417.1
14188.0,939.2,416.5
14192.0,939.7,416.7
14196.0,938.9,415.7
14200.0,939.0,416.7
14204.0,939.7,416.5
14208.0,939.9,415.9
14212.0,939.4,416.0
14216.0,939.5,415.2
14220.0,940.0,415.3
14224.0,940.5,415.1
14228.0,940.2,415.1
14232.0,940.2,415.9
14236.0,940.2,416.7
14240.0,940.2,417.1
14244.0,940.6,418.3
14248.0,940.7,418.5
14252.0,940.4,418.6
14256.0,940.3,418.1
14260.0,941.2,418.6
14264.0,941.3,418.3
14268.0,941.4,418.5
14272.0,941.4,418.3
14276.0,941.3,418.6
14280.0,941.2,418.4
14284.0,941.6,418.4
14288.0,941.3,418.1
14292.0,940.3,418.1
14296.0,940.7,418.6
14300.0,942.8,421.2
14304.0,957.5,420.8
14308.0,979.9,417.6
14312.0,1004.7,412.2
14316.0,1023.2,406.6
14320.0,1032.6,404.9
14324.0,1041.9,403.1
14328.0,1046.2,402.3
14332.0,1042.5,402.3
14336.0,1034.4,402.4
14340.0,1030.5,403.2
14344.0,1028.1,404.1
14348.0,1031.6,403.2
14352.0,1034.3,403.1
14356.0,1034.9,404.0
14360.0,1035.4,406.1
14364.0,1033.9,407.0
14368.0,1034.1,407.7
14372.0,1034.1,408.1
14376.0,1035.4,408.8
14380.0,1035.3,409.4
14384.0,1035.1,410.1
14388.0,1034.3,410.3
14392.0,1034.2,410.6
14396.0,1034.9,410.8
14400.0,1033.6,410.9
14404.0,1033.8,410.4
14408.0,1034.0,410.9
14412.0,1034.7,410.9
14416.0,1034.9,410.7
14420.0,1034.6,411.1
14424.0,1034.6,410.8
14428.0,1035.3,410.4
14432.0,1035.0,410.8
14436.0,1034.3,411.6
14440.0,1034.4,411.7
14444.0,1034.3,412.4
14448.0,1033.2,412.1
14452.0,1033.3,411.2
14456.0,1033.0,410.9
14460.0,1030.3,411.3
14464.0,1011.1,411.3
14468.0,963.9,422.2
14472.0,900.7,437.2
14476.0,836.4,446.7
14480.0,775.2,448.3
14484.0,719.3,451.7
14488.0,661.5,462.4
14492.0,602.4,472.7
14496.0,546.8,474.9
14500.0,494.1,479.1
14504.0,439.4,486.7
14508.0,390.2,490.1
14512.0,339.5,490.5
14516.0,293.2,491.5
14520.0,249.8,494.2
14524.0,208.7,494.2
14528.0,172.4,494.5
14532.0,143.6,494.9
14536.0,131.4,497.9
14540.0,138.5,495.3
14544.0,151.3,491.3
14548.0,158.1,488.2
14552.0,155.2,487.2
14556.0,149.2,487.4
14560.0,138.5,488.3
14564.0,133.7,489.3
14568.0,133.2,489.1
14572.0,133.6,490.2
14576.0,134.5,489.7
14580.0,134.5,490.2
14584.0,134.4,490.0
14588.0,135.8,491.0
14592.0,135.9,491.6
14596.0,137.0,492.2
14600.0,137.5,491.9
14604.0,137.7,492.5
14608.0,136.2,491.8
14612.0,136.5,491.7
14616.0,137.2,491.8
14620.0,137.1,492.5
14624.0,134.9,493.1
14628.0,134.8,492.5
14632.0,134.7,492.3
14636.0,134.9,492.5
14640.0,134.6,492.1
14644.0,134.2,491.6
14648.0,133.9,491.6
14652.0,132.8,491.5
14656.0,132.4,491.8
14660.0,131.9,491.7
14664.0,131.1,489.9
14668.0,130.6,490.1
14672.0,130.6,490.7
14676.0,130.8,490.7
14680.0,130.2,490.5
14684.0,129.3,490.6
14688.0,132.3,491.6
14692.0,151.4,489.8
14696.0,174.4,483.3
14700.0,182.9,479.0
14704.0,173.0,479.6
14708.0,160.4,480.2
14712.0,156.1,481.3
14716.0,157.0,481.9
14720.0,159.8,481.8
14724.0,159.6,481.8
14728.0,159.6,481.4
14732.0,160.1,481.3
14736.0,160.8,481.8
14740.0,161.0,482.1
14744.0,161.4,481.8
14748.0,161.3,481.8
14752.0,160.9,481.8
14756.0,161.5,482.0
14760.0,162.2,482.4
14764.0,162.6,483.4
14768.0,162.2,483.5
14772.0,161.6,482.7
14776.0,161.4,482.7
14780.0,161.2,482.2
14784.0,161.3,483.3
14788.0,161.4,483.1
14792.0,161.9,482.7
14796.0,161.1,482.9
14800.0,162.2,483.0
14804.0,160.9,482.4
14808.0,162.1,482.7
14812.0,162.0,483.0
14816.0,161.5,483.0
14820.0,162.3,482.9
14824.0,162.6,483.6
14828.0,162.1,484.2
14832.0,162.1,482.7
14836.0,162.0,482.4
14840.0,161.7,482.8
14844.0,161.2,482.1
14848.0,160.7,482.4
14852.0,161.1,482.2
14856.0,161.1,481.8
14860.0,162.9,482.4
14864.0,173.5,483.2
14868.0,198.5,484.5
14872.0,229.3,480.7
14876.0,237.2,479.4
14880.0,229.8,479.9
14884.0,213.6,482.0
14888.0,204.2,482.8
14892.0,203.7,483.8
14896.0,208.4,485.3
14900.0,210.0,484.4
14904.0,210.4,484.4
14908.0,210.0,482.9
14912.0,212.5,483.5
14916.0,211.9,483.8
14920.0,212.3,482.3
14924.0,213.2,484.4
14928.0,212.3,483.7
14932.0,212.9,484.3
14936.0,212.9,483.4
14940.0,212.1,484.7
14944.0,212.9,483.3
14948.0,213.3,484.6
14952.0,212.9,483.8
14956.0,212.7,483.5
14960.0,213.0,484.0
14964.0,211.1,483.1
14968.0,210.2,482.5
14972.0,211.0,483.2
14976.0,211.2,483.5
14980.0,210.6,483.8
14984.0,210.7,483.8
14988.0,210.0,483.1
14992.0,210.2,483.4
14996.0,209.4,483.5
15000.0,209.9,483.9
15004.0,209.5,484.0
15008.0,210.9,484.1
15012.0,211.1,483.5
15016.0,210.1,483.9
15020.0,209.7,483.7
15024.0,210.5,482.6
15028.0,210.2,482.2
15032.0,210.5,481.1
15036.0,210.5,482.5
15040.0,211.2,483.1
15044.0,210.9,483.2
15048.0,211.0,482.9
15052.0,211.0,483.6
15056.0,211.5,483.7
15060.0,212.3,485.5
15064.0,211.8,483.4
15068.0,212.2,484.2
15072.0,212.1,484.1
15076.0,211.9,483.0
15080.0,211.7,483.4
15084.0,211.9,483.0
15088.0,212.3,483.7
15092.0,212.9,482.7
15096.0,212.7,483.1
15100.0,213.5,483.7
15104.0,212.9,483.6
15108.0,212.7,483.1
15112.0,212.3,483.3
15116.0,212.2,483.8
15120.0,212.3,483.7
15124.0,212.4,482.2
15128.0,212.1,482.6
15132.0,211.3,483.3
15136.0,209.8,483.6
15140.0,210.8,484.2
15144.0,210.8,483.9
15148.0,210.6,484.1
15152.0,210.9,484.1
15156.0,210.3,483.6
15160.0,210.6,483.4
15164.0,209.9,483.3
15168.0,210.5,482.9
15172.0,210.2,482.6
15176.0,209.8,482.4
15180.0,210.0,481.2
15184.0,210.1,481.4
15188.0,209.9,482.5
15192.0,210.7,483.0
15196.0,210.5,483.1
15200.0,210.2,483.2
15204.0,210.8,483.2
15208.0,211.2,483.7
15212.0,211.0,485.7
15216.0,210.9,484.5
15220.0,210.3,483.4
15224.0,210.6,483.9
15228.0,210.6,483.8
15232.0,211.0,483.0
15236.0,210.9,482.8
15240.0,211.4,483.0
15244.0,210.8,483.0
15248.0,210.8,482.9
15252.0,210.3,482.3
15256.0,210.4,483.4
15260.0,211.6,483.4
15264.0,211.8,483.9
15268.0,211.9,483.6
15272.0,211.2,483.7
15276.0,211.5,484.0
15280.0,212.7,484.1
15284.0,224.2,483.0
15288.0,254.8,487.0
15292.0,284.4,485.5
15296.0,302.0,482.6
15300.0,298.8,482.6
15304.0,284.7,482.7
15308.0,277.4,482.6
15312.0,277.1,482.5
15316.0,278.3,484.1
15320.0,278.2,483.4
15324.0,279.0,484.6
15328.0,280.5,485.5
15332.0,281.4,484.7
15336.0,282.9,485.8
15340.0,282.6,486.0
15344.0,284.0,485.9
15348.0,283.1,486.7
15352.0,283.9,486.0
15356.0,284.6,486.1
15360.0,284.4,486.0
15364.0,284.9,486.1
15368.0,285.1,485.8
15372.0,284.8,486.0
15376.0,284.6,485.7
15380.0,284.9,486.8
15384.0,285.3,485.9
15388.0,285.0,485.9
15392.0,284.6,485.7
15396.0,284.6,486.3
15400.0,285.5,485.6
15404.0,285.1,485.4
15408.0,285.6,485.3
15412.0,285.2,485.7
15416.0,285.9,485.6
15420.0,285.9,485.5
15424.0,285.7,485.7
15428.0,285.5,485.1
15432.0,285.6,485.3
15436.0,286.2,484.7
15440.0,285.8,485.1
15444.0,285.5,484.6
15448.0,285.8,485.0
15452.0,285.5,485.2
15456.0,285.5,486.1
15460.0,285.1,485.6
15464.0,284.4,485.3
15468.0,284.4,485.4
15472.0,284.9,485.3
15476.0,284.6,485.9
15480.0,284.2,486.0
15484.0,283.9,486.4
15488.0,284.3,486.8
15492.0,283.6,487.1
15496.0,283.8,486.9
15500.0,284.1,487.5
15504.0,283.8,487.5
15508.0,283.2,487.0
15512.0,283.2,487.2
15516.0,289.3,487.0
15520.0,312.4,483.6
15524.0,354.7,484.6
15528.0,397.8,479.2
15532.0,431.0,474.7
15536.0,451.6,477.2
15540.0,447.2,482.6
15544.0,428.3,483.1
15548.0,409.9,482.0
15552.0,405.9,482.2
15556.0,409.0,481.4
15560.0,412.6,481.1
15564.0,415.9,480.7
15568.0,417.4,481.5
15572.0,420.0,481.8
15576.0,422.1,483.9
15580.0,423.5,484.6
15584.0,423.3,484.1
15588.0,422.2,484.1
15592.0,422.0,483.7
15596.0,422.3,484.6
15600.0,422.1,484.8
15604.0,422.1,484.6
15608.0,421.9,484.2
15612.0,420.8,483.7
15616.0,422.8,484.3
15620.0,422.4,484.2
15624.0,422.4,484.2
15628.0,422.3,483.9
15632.0,422.3,484.0
15636.0,422.2,484.6
15640.0,422.4,484.2
15644.0,422.6,484.5
15648.0,422.4,484.1
15652.0,422.2,483.8
15656.0,423.3,484.0
15660.0,422.2,484.4
15664.0,421.8,482.9
15668.0,421.8,483.0
15672.0,422.1,482.8
15676.0,422.9,483.1
15680.0,422.3,483.7
15684.0,422.7,482.9
15688.0,422.0,482.9
15692.0,422.1,483.9
15696.0,422.5,483.9
15700.0,422.2,484.2
15704.0,422.3,484.4
15708.0,422.6,483.7
15712.0,422.8,484.3
15716.0,422.6,484.5
15720.0,422.8,485.1
15724.0,422.0,483.9
15728.0,422.8,485.3
15732.0,423.0,484.9
15736.0,422.0,485.4
15740.0,422.2,485.3
15744.0,423.2,485.9
15748.0,423.0,485.9
15752.0,422.8,486.0
15756.0,422.6,485.4
15760.0,423.2,484.5
15764.0,421.9,484.0
15768.0,422.0,484.2
15772.0,422.6,484.8
15776.0,431.9,482.7
15780.0,463.3,483.6
15784.0,494.6,482.9
15788.0,516.7,477.9
15792.0,520.4,476.9
15796.0,520.5,480.3
15800.0,517.0,480.2
15804.0,507.7,481.6
15808.0,500.7,483.3
15812.0,498.9,483.5
15816.0,500.9,482.2
15820.0,504.4,480.7
15824.0,507.2,478.6
15828.0,507.7,479.3
15832.0,507.7,480.0
15836.0,509.2,478.5
15840.0,510.3,478.3
15844.0,510.0,478.9
15848.0,509.9,478.9
15852.0,510.4,479.2
15856.0,510.5,479.6
15860.0,510.1,479.2
15864.0,509.6,479.7
15868.0,510.5,480.2
15872.0,510.2,479.2
15876.0,509.9,478.4
15880.0,510.6,479.5
15884.0,510.3,480.8
15888.0,509.3,481.2
15892.0,509.4,481.6
15896.0,509.5,480.3
15900.0,509.6,482.4
15904.0,510.3,481.3
15908.0,510.0,481.0
15912.0,509.8,481.4
15916.0,509.8,481.9
15920.0,509.9,481.6
15924.0,510.1,482.2
15928.0,508.3,482.5
15932.0,511.5,481.5
15936.0,521.2,483.3
15940.0,552.7,486.5
15944.0,587.2,487.4
15948.0,615.6,484.7
15952.0,623.3,486.1
15956.0,621.6,485.4
15960.0,614.2,487.6
15964.0,605.1,486.6
15968.0,598.9,486.3
15972.0,598.5,486.2
15976.0,601.0,486.6
15980.0,603.0,486.9
15984.0,603.6,487.6
15988.0,607.1,488.2
15992.0,607.1,488.1
15996.0,608.1,488.7
16000.0,609.3,488.7
16004.0,609.6,486.7
16008.0,609.6,486.5
16012.0,611.2,486.7
16016.0,610.7,486.6
16020.0,610.6,487.9
16024.0,610.4,486.9
16028.0,610.1,487.8
16032.0,611.1,488.3
16036.0,610.8,488.0
16040.0,611.7,488.4
16044.0,611.4,488.2
16048.0,610.9,488.1
16052.0,610.5,487.5
16056.0,610.6,486.8
16060.0,611.0,486.9
16064.0,611.0,485.9
16068.0,611.4,486.0
16072.0,611.6,485.9
16076.0,611.4,485.5
16080.0,611.5,484.8
16084.0,611.4,484.6
16088.0,611.7,484.9
16092.0,611.9,485.7
16096.0,611.5,485.5
16100.0,611.4,485.6
16104.0,611.6,485.5
16108.0,612.0,486.3
16112.0,611.5,486.1
16116.0,611.2,485.8
16120.0,610.9,485.4
16124.0,611.2,485.1
16128.0,611.7,482.7
16132.0,611.7,483.7
16136.0,611.4,482.7
16140.0,611.8,481.8
16144.0,611.4,479.0
16148.0,610.8,478.5
16152.0,611.5,479.1
16156.0,611.7,478.5
16160.0,610.9,478.5
16164.0,610.9,478.7
16168.0,610.4,478.7
16172.0,610.6,478.4
16176.0,611.3,478.4
16180.0,611.3,479.5
16184.0,611.0,479.1
16188.0,610.1,480.8
16192.0,610.6,482.9
16196.0,610.8,483.1
16200.0,611.1,483.5
16204.0,610.8,484.2
16208.0,617.2,487.5
16212.0,640.3,491.0
16216.0,677.7,488.3
16220.0,713.9,486.8
16224.0,731.0,486.9
16228.0,732.0,486.7
16232.0,721.7,487.3
16236.0,710.8,484.8
16240.0,703.8,485.5
16244.0,704.2,485.3
16248.0,705.4,485.6
16252.0,708.0,485.3
16256.0,710.6,484.2
16260.0,712.3,485.3
16264.0,712.1,485.5
16268.0,713.5,487.0
16272.0,713.1,486.5
16276.0,714.2,486.1
16280.0,713.4,486.3
16284.0,714.1,486.4
16288.0,715.5,485.8
16292.0,716.0,485.9
16296.0,715.2,485.7
16300.0,716.1,485.7
16304.0,716.3,485.1
16308.0,716.1,485.1
16312.0,717.0,485.6
16316.0,717.9,485.5
16320.0,717.3,485.8
16324.0,717.6,485.1
16328.0,717.7,485.0
16332.0,718.1,486.0
16336.0,718.7,485.8
16340.0,719.1,485.1
16344.0,717.8,486.5
16348.0,717.8,486.6
16352.0,718.8,486.8
16356.0,719.1,487.6
16360.0,718.8,487.7
16364.0,718.8,487.2
16368.0,718.5,486.3
16372.0,718.6,486.1
16376.0,718.0,485.8
16380.0,717.7,484.4
16384.0,718.9,484.4
16388.0,718.6,483.3
16392.0,719.0,483.4
16396.0,718.3,484.4
16400.0,718.1,483.7
16404.0,718.2,484.5
16408.0,718.6,482.1
16412.0,718.0,482.7
16416.0,717.7,483.7
16420.0,718.7,485.5
16424.0,719.0,486.0
16428.0,718.9,486.2
16432.0,718.8,485.8
16436.0,718.5,486.5
16440.0,718.6,486.3
16444.0,717.9,486.7
16448.0,717.8,487.6
16452.0,719.8,486.8
16456.0,719.1,487.6
16460.0,719.0,487.5
16464.0,719.4,487.2
16468.0,719.0,487.5
16472.0,719.6,486.8
16476.0,719.8,487.2
16480.0,718.8,487.2
16484.0,718.6,487.2
16488.0,719.3,486.7
16492.0,718.6,487.2
16496.0,719.3,486.6
16500.0,718.8,486.3
16504.0,719.3,486.7
16508.0,719.5,486.7
16512.0,719.8,487.0
16516.0,719.7,487.1
16520.0,720.2,487.3
16524.0,719.9,487.1
16528.0,719.6,487.9
16532.0,719.7,487.8
16536.0,719.7,486.6
16540.0,719.6,486.5
16544.0,721.7,485.2
16548.0,738.1,486.0
16552.0,764.0,486.2
16556.0,786.6,485.2
16560.0,793.0,483.4
16564.0,789.9,481.7
16568.0,785.3,482.0
16572.0,783.5,482.1
16576.0,782.1,483.0
16580.0,780.5,484.1
16584.0,780.5,482.9
16588.0,780.8,483.2
16592.0,781.1,483.8
16596.0,781.7,483.7
16600.0,782.6,484.0
16604.0,783.1,484.0
16608.0,783.7,483.8
16612.0,784.1,484.3
16616.0,784.2,484.2
16620.0,783.8,484.2
16624.0,783.9,483.5
16628.0,784.7,483.7
16632.0,785.0,483.7
16636.0,786.0,483.5
16640.0,785.4,483.0
16644.0,786.2,482.8
16648.0,787.5,481.6
16652.0,787.9,479.4
16656.0,788.6,476.8
16660.0,788.9,476.2
16664.0,789.0,475.3
16668.0,788.8,474.9
16672.0,788.5,476.0
16676.0,787.7,476.6
16680.0,787.8,477.2
16684.0,788.4,479.3
16688.0,788.8,480.6
16692.0,788.4,481.8
16696.0,787.7,481.8
16700.0,787.1,481.6
16704.0,787.4,481.0
16708.0,787.9,481.3
16712.0,787.4,481.0
16716.0,786.9,481.4
16720.0,786.6,482.6
16724.0,786.4,482.1
16728.0,786.6,482.3
16732.0,786.8,482.3
16736.0,792.3,482.4
16740.0,811.4,486.2
16744.0,840.7,486.1
16748.0,873.7,482.9
16752.0,895.1,480.9
16756.0,905.5,480.6
16760.0,906.7,480.9
16764.0,904.4,480.0
16768.0,898.4,478.1
16772.0,891.6,476.5
16776.0,889.3,476.7
16780.0,890.7,475.3
16784.0,894.1,474.9
16788.0,896.6,475.3
16792.0,897.5,476.4
16796.0,899.1,476.3
16800.0,898.3,476.3
16804.0,899.3,477.2
16808.0,899.5,478.0
16812.0,899.0,479.4
16816.0,898.5,479.9
16820.0,897.9,480.2
16824.0,896.9,482.2
16828.0,896.7,481.3
16832.0,896.9,482.0
16836.0,897.1,482.0
16840.0,897.1,481.0
16844.0,897.1,480.3
16848.0,897.6,477.9
16852.0,898.1,476.8
16856.0,898.5,475.5
16860.0,898.9,475.1
16864.0,898.2,474.2
16868.0,899.0,474.0
16872.0,897.7,474.9
16876.0,897.8,475.3
16880.0,897.8,477.0
16884.0,897.9,479.2
16888.0,897.1,480.8
16892.0,896.3,482.3
16896.0,896.3,483.3
16900.0,896.1,483.8
16904.0,895.7,484.6
16908.0,894.5,484.5
16912.0,894.9,484.0
16916.0,894.4,484.2
16920.0,894.6,484.1
16924.0,893.8,484.5
16928.0,893.9,484.6
16932.0,895.4,483.7
16936.0,895.0,484.3
16940.0,893.5,484.7
16944.0,893.1,483.8
16948.0,892.8,484.3
16952.0,893.6,484.2
16956.0,893.1,484.8
16960.0,892.5,483.6
16964.0,893.5,483.2
16968.0,899.9,483.1
16972.0,916.8,482.1
16976.0,938.6,480.7
16980.0,949.7,480.1
16984.0,948.1,479.4
16988.0,938.6,480.8
16992.0,932.8,482.4
16996.0,931.4,483.8
17000.0,931.6,483.2
17004.0,932.0,483.1
17008.0,933.2,482.4
17012.0,933.7,482.3
17016.0,934.1,482.8
17020.0,934.0,483.4
17024.0,933.7,483.1
17028.0,933.9,482.5
17032.0,934.9,482.5
17036.0,934.6,483.0
17040.0,934.2,483.5
17044.0,934.8,483.0
17048.0,935.0,483.4
17052.0,934.5,482.4
17056.0,934.1,481.8
17060.0,934.6,481.6
17064.0,934.9,481.3
17068.0,935.4,481.5
17072.0,934.5,481.4
17076.0,934.2,481.2
17080.0,935.4,481.5
17084.0,933.9,480.7
17088.0,934.0,480.5
17092.0,934.1,480.9
17096.0,933.6,479.7
17100.0,934.0,479.4
17104.0,933.5,479.7
17108.0,932.8,479.6
17112.0,932.4,479.6
17116.0,932.4,480.4
17120.0,932.6,481.0
17124.0,932.7,481.2
17128.0,932.0,481.8
17132.0,931.6,482.2
17136.0,932.3,483.4
17140.0,933.4,483.8
17144.0,930.4,482.9
17148.0,905.0,482.4
17152.0,860.2,478.6
17156.0,806.1,472.1
17160.0,750.1,468.3
17164.0,699.1,465.7
17168.0,648.5,455.9
17172.0,597.5,451.7
17176.0,549.1,451.2
17180.0,501.3,450.0
17184.0,455.7,444.3
17188.0,415.0,436.0
17192.0,383.1,431.6
17196.0,359.7,430.2
17200.0,345.1,423.2
17204.0,349.3,420.0
17208.0,362.7,418.1
17212.0,371.2,419.0
17216.0,365.9,417.1
